# End points of segments: 
#   0.00000000 0.13235250 0.23389300 0.30046640 0.34413490 0.51880910 0.65352520 
0.333218 5.639468
0.333655 5.648054
0.334091 5.656324
0.334528 5.664275
0.334964 5.671903
0.335401 5.679203
0.335838 5.686172
0.336275 5.692806
0.336711 5.699102
0.337148 5.705057
0.337585 5.710667
0.338021 5.715929
0.338458 5.720841
0.338895 5.725401
0.339331 5.729604
0.339768 5.733450
0.340205 5.736936
0.340641 5.740061
0.341078 5.742821
0.341515 5.745217
0.341952 5.747247
0.342388 5.748909
0.342825 5.750202
0.343261 5.751127
0.343698 5.751682
0.344135 5.751867

0.344135 4.914380
0.345882 4.918277
0.347628 4.929923
0.349375 4.949187
0.351122 4.975852
0.352869 5.009618
0.354615 5.050112
0.356362 5.096888
0.358109 5.149435
0.359856 5.207184
0.361602 5.269511
0.363349 5.335740
0.365096 5.405148
0.366843 5.476959
0.368589 5.550352
0.370336 5.624448
0.372083 5.698313
0.373829 5.770957
0.375576 5.841331
0.377323 5.908386
0.379070 5.971034
0.380817 6.028308
0.382563 6.079419
0.384310 6.123865
0.386057 6.161514
0.387803 6.192606
0.389550 6.217685
0.391297 6.237473
0.393044 6.252752
0.394790 6.264267
0.396537 6.272675
0.398284 6.278519
0.400031 6.282229
0.401777 6.284134
0.403524 6.284469
0.405271 6.283387
0.407018 6.280971
0.408764 6.277235
0.410511 6.272129
0.412258 6.265534
0.414005 6.257252
0.415751 6.246998
0.417498 6.234371
0.419245 6.218823
0.420992 6.199618
0.422738 6.175787
0.424485 6.146109
0.426232 6.109183
0.427978 6.063657
0.429725 6.008613
0.431472 5.943911
0.433219 5.870208
0.434966 5.788652
0.436712 5.700514
0.438459 5.606939
0.440206 5.508875
0.441952 5.407066
0.443699 5.302098
0.445446 5.194432
0.447193 5.084436
0.448939 4.972409
0.450686 4.858600
0.452433 4.743219
0.454180 4.626445
0.455926 4.508432
0.457673 4.389317
0.459420 4.269220
0.461167 4.148248
0.462913 4.026496
0.464660 3.904052
0.466407 3.780993
0.468154 3.657390
0.469900 3.533306
0.471647 3.408800
0.473394 3.283924
0.475141 3.158727
0.476887 3.033252
0.478634 2.907538
0.480381 2.781621
0.482127 2.655533
0.483874 2.529301
0.485621 2.402952
0.487368 2.276508
0.489115 2.149988
0.490861 2.023409
0.492608 1.896785
0.494355 1.770127
0.496101 1.643444
0.497848 1.516742
0.499595 1.390024
0.501342 1.263290
0.503088 1.136535
0.504835 1.009750
0.506582 0.882914
0.508329 0.755996
0.510075 0.628932
0.511822 0.501599
0.513569 0.373702
0.515316 0.244333
0.517062 0.108304
0.518809 -0.065263

0.518809 -0.074751
0.520156 0.045892
0.521503 0.158742
0.522850 0.252441
0.524198 0.343141
0.525545 0.432823
0.526892 0.522108
0.528239 0.611264
0.529586 0.700435
0.530933 0.789709
0.532281 0.879141
0.533628 0.968771
0.534975 1.058628
0.536322 1.148728
0.537669 1.239086
0.539017 1.329705
0.540364 1.420589
0.541711 1.511731
0.543058 1.603124
0.544405 1.694757
0.545752 1.786612
0.547099 1.878670
0.548447 1.970909
0.549794 2.063302
0.551141 2.155820
0.552488 2.248434
0.553835 2.341108
0.555182 2.433807
0.556530 2.526492
0.557877 2.619124
0.559224 2.711661
0.560571 2.804060
0.561918 2.896275
0.563265 2.988261
0.564612 3.079970
0.565960 3.171352
0.567307 3.262359
0.568654 3.352937
0.570001 3.443036
0.571348 3.532602
0.572696 3.621580
0.574043 3.709913
0.575390 3.797545
0.576737 3.884418
0.578084 3.970472
0.579431 4.055644
0.580778 4.139874
0.582126 4.223096
0.583473 4.305245
0.584820 4.386253
0.586167 4.466049
0.587514 4.544562
0.588862 4.621718
0.590209 4.697441
0.591556 4.771652
0.592903 4.844269
0.594250 4.915209
0.595597 4.984385
0.596944 5.051709
0.598292 5.117089
0.599639 5.180432
0.600986 5.241641
0.602333 5.300620
0.603680 5.357268
0.605027 5.411487
0.606375 5.463175
0.607722 5.512233
0.609069 5.558563
0.610416 5.602069
0.611763 5.642659
0.613110 5.680247
0.614457 5.714751
0.615805 5.746100
0.617152 5.774232
0.618499 5.799095
0.619846 5.820651
