186 9.1081038  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866194 2.0680477 2.6864388 3.237013 4.2198249 6.6421579 6.7995434 7.7367412 8.5775406 9.1491929 9.5754503
187 9.1664365  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163535 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909711 2.1306974 2.8161494 3.0337933 4.013935 6.2104856 6.3830957 7.3049968 8.4308277 8.9550188 9.8835118
188 9.2247692  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937347 -0.54943486 2.4087376 2.9609857 2.9921898 3.772877 5.8525433 6.0356755 6.9444455 8.1706623 8.5073291 9.7159274
189 9.2831019  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804717 -2.507686 -1.9397644 -1.1883401 -0.87363788 -0.49904723 2.8166963 3.0435007 3.169971 3.5333331 5.579312 5.7747507 6.6641486 7.7701718 8.0804232 9.440337
190 9.3414345  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211867 -2.226366 -2.0761837 -0.989035 -0.88810357 -0.49429144 3.192841 3.201197 3.3026785 3.3505486 5.3961083 5.6137196 6.4670367 7.3201762 7.9039016 9.2763122
191 9.3997672  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182258 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49703005 3.2811514 3.2811518 3.3520068 3.3520069 5.3265352 5.5595868 6.3876403 7.1473437 7.8505523 9.1885539
192 9.4580999  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211867 -2.226366 -2.0761837 -0.989035 -0.88810357 -0.49429144 3.192841 3.201197 3.3026785 3.3505486 5.3961083 5.6137196 6.4670367 7.3201762 7.9039016 9.2763122
193 9.5164326  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804717 -2.507686 -1.9397644 -1.1883401 -0.87363788 -0.49904723 2.8166963 3.0435007 3.169971 3.5333331 5.579312 5.7747507 6.6641486 7.7701718 8.0804232 9.440337
194 9.5747653  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937347 -0.54943486 2.4087376 2.9609857 2.9921898 3.772877 5.8525433 6.0356755 6.9444455 8.1706623 8.5073291 9.7159274
195 9.6330979  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163535 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909711 2.1306974 2.8161494 3.0337933 4.013935 6.2104856 6.3830957 7.3049968 8.4308277 8.9550188 9.8835118
196 9.6914306  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866194 2.0680477 2.6864388 3.237013 4.2198249 6.6421579 6.7995434 7.7367412 8.5775406 9.1491929 9.5754503
197 9.7497633  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015473 2.6376159 3.498226 4.3749287 7.1128875 7.2584069 8.1798409 8.5117093 8.9747678 9.430719
198 9.808096  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427267 -0.66879077 2.4638772 2.6817167 3.7443284 4.4797276 7.5589941 7.6746983 8.0427479 8.5405749 9.0667524 9.4433154
199 9.8664287  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846852 -0.52114692 2.7846159 2.7925036 3.9231797 4.543202 7.4240887 7.9035533 7.9337816 8.8474558 9.5073438 9.7397724
200 9.9247614  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746378 4.0195151 4.5760061 6.8868409 8.0408672 8.2182965 9.1146669 9.8385772 10.183455
201 9.983094  -60.551417 -35.036733 -34.744779 -34.593284 -12.06128 -11.99382 -6.0746614 -5.1827559 -4.1550762 -2.8478063 -2.2113814 -0.61995074 -0.41825994 2.9544267 3.200058 4.0478982 4.5859967 6.6687416 8.1098276 8.3419794 9.16452 9.8797976 10.271865
202 10.040979  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746378 4.0195151 4.5760061 6.8868416 8.0408609 8.2183177 9.1144529 9.8397678 10.181613
203 10.098864  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846852 -0.52114692 2.7846159 2.7925036 3.9231796 4.543202 7.4241115 7.903316 7.9342173 8.843273 9.5444763 9.6997722
204 10.156749  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427267 -0.66879077 2.4638773 2.6817167 3.7443277 4.4797276 7.5635916 7.6689284 8.0444247 8.5260703 9.1499571 9.3540566
205 10.214634  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015476 2.6376159 3.4982238 4.3749287 7.1307294 7.2331337 8.2238942 8.4574041 9.0411179 9.3444318
206 10.272519  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866193 2.0680488 2.6864388 3.2370086 4.2198249 6.6722533 6.7571082 7.7869386 8.4793561 9.2787877 9.4991567
207 10.330404  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163535 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909706 2.1306999 2.8161494 3.0337867 4.013935 6.2397103 6.3397486 7.3556373 8.295722 9.1094191 9.8343052
208 10.388289  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937355 -0.54943471 2.4087432 2.9609781 2.9921898 3.772877 5.8777495 5.9959007 6.9955107 8.0115781 8.6432568 9.7439147
209 10.446174  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804718 -2.507686 -1.9397644 -1.1883401 -0.87363797 -0.49904692 2.8167064 3.0434943 3.169971 3.5333331 5.6039436 5.7338174 6.72182 7.6323882 8.1629229 9.5201185
210 10.504059  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211868 -2.226366 -2.0761837 -0.989035 -0.8881036 -0.49429102 3.1928494 3.2011942 3.3026785 3.3505486 5.423015 5.566887 6.5373746 7.2283033 7.9223473 9.3290356
211 10.561944  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182259 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49702963 3.2811514 3.2811518 3.3520068 3.3520069 5.3518097 5.5137509 6.4586515 7.0700114 7.8544308 9.1883672
212 10.619829  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211867 -2.226366 -2.0761837 -0.989035 -0.8881036 -0.49429114 3.192847 3.201195 3.3026785 3.3505486 5.4140618 5.5812669 6.5165069 7.2548606 7.9176316 9.3261894
213 10.677714  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804718 -2.507686 -1.9397644 -1.1883401 -0.87363792 -0.49904709 2.8167008 3.0434979 3.169971 3.5333331 5.588988 5.757618 6.6892582 7.7027791 8.123984 9.4755002
214 10.735599  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937348 -0.54943484 2.4087383 2.9609847 2.9921898 3.772877 5.8551931 6.0310941 6.9507841 8.1446595 8.5306884 9.7195383
215 10.793484  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163535 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909712 2.1306966 2.8161494 3.0337954 4.013935 6.2039101 6.3942744 7.2900608 8.4864319 8.8946784 9.8957526
216 10.851369  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866195 2.0680467 2.6864389 3.2370175 4.2198249 6.6231705 6.8317039 7.6914701 8.7056371 9.0109007 9.6253999
217 10.909254  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015464 2.6376159 3.4982308 4.3749286 7.0865589 7.3024935 8.1074109 8.6315192 8.8414963 9.641152
218 10.967139  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427268 -0.66879077 2.4638767 2.6817167 3.7443316 4.4797276 7.5411311 7.6984298 8.0346235 8.6701809 8.7900029 9.7423923
219 11.025024  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846853 -0.52114692 2.7846156 2.7925036 3.9231811 4.543202 7.4238056 7.9072516 7.9276553 8.9127599 9.283769 10.039594
220 11.082909  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746377 4.0195155 4.576006 6.8868089 8.0412044 8.217178 9.1263548 9.7843977 10.284977
221 11.140794  -60.551417 -35.036733 -34.744779 -34.593284 -12.06128 -11.99382 -6.0746614 -5.1827559 -4.1550762 -2.8478063 -2.2113814 -0.61995074 -0.41825993 2.9544267 3.200058 4.0478984 4.5859967 6.668729 8.1098706 8.3417654 9.166281 9.8743297 10.278444
222 11.198529  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746377 4.0195155 4.576006 6.8868087 8.0412065 8.217171 9.1264314 9.784093 10.285706
223 11.256264  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846853 -0.52114693 2.7846156 2.7925036 3.9231812 4.543202 7.4237977 7.9073854 7.9274548 8.9151418 9.278706 10.051122
224 11.313999  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427268 -0.66879077 2.4638766 2.6817167 3.7443319 4.4797276 7.5400152 7.6999881 8.0340271 8.713213 8.7397461 9.7704291
225 11.371735  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015463 2.6376159 3.4982316 4.3749286 7.0829771 7.3092859 8.0967291 8.6610716 8.8103879 9.7431143
226 11.42947  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866195 2.0680463 2.6864388 3.2370194 4.2198249 6.6167049 6.8439027 7.67368 8.8117132 8.902726 9.6429515
227 11.487205  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163534 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909714 2.1306955 2.8161494 3.0337985 4.013935 6.1953027 6.4098931 7.2684991 8.6259772 8.7488732 9.9116549
228 11.54494  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937344 -0.54943492 2.4087354 2.9609887 2.9921898 3.772877 5.8450402 6.0492534 6.9252351 8.3071737 8.3784357 9.7048189
229 11.602675  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804717 -2.507686 -1.9397644 -1.1883401 -0.87363786 -0.49904728 2.8166946 3.0435018 3.169971 3.5333331 5.5759916 5.7809962 6.65479 7.801398 8.0579691 9.4272753
230 11.66041  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211867 -2.226366 -2.0761837 -0.989035 -0.88810357 -0.49429146 3.1928406 3.2011971 3.3026785 3.3505486 5.3951532 5.6156043 6.4641169 7.32415 7.9029586 9.2725214
231 11.718145  -60.620011 -34.869878 -34.461529 -34.461529 -14.367514 -13.155688 -5.8293282 -2.2182258 -2.1229811 -2.122981 -0.91520669 -0.91520635 -0.49703005 3.2811514 3.2811518 3.3520068 3.3520069 5.3265352 5.5595868 6.3876403 7.1473437 7.8505523 9.1885539
232 11.77588  -60.618344 -34.866846 -34.476183 -34.464797 -14.322979 -13.134266 -5.7764254 -2.3211867 -2.226366 -2.0761837 -0.989035 -0.88810357 -0.49429146 3.1928406 3.2011971 3.3026785 3.3505486 5.3951532 5.6156043 6.4641169 7.32415 7.9029586 9.2725214
233 11.833615  -60.613502 -34.858041 -34.518533 -34.474269 -14.191558 -13.07103 -5.6252188 -2.5804717 -2.507686 -1.9397644 -1.1883401 -0.87363786 -0.49904728 2.8166946 3.0435018 3.169971 3.5333331 5.5759916 5.7809962 6.65479 7.801398 8.0579691 9.4272753
234 11.89135  -60.605951 -34.844301 -34.583982 -34.488985 -13.97979 -12.969165 -5.401757 -2.9246444 -2.8971765 -1.7260841 -1.4642458 -0.96937344 -0.54943492 2.4087354 2.9609887 2.9921898 3.772877 5.8450402 6.0492534 6.9252351 8.3071737 8.3784357 9.7048189
235 11.949085  -60.59642 -34.826944 -34.665585 -34.507463 -13.698641 -12.834318 -5.1644067 -3.3163534 -3.3079044 -1.7687382 -1.4570348 -1.1903985 -0.68909714 2.1306955 2.8161494 3.0337985 4.013935 6.1953027 6.4098931 7.2684991 8.6259772 8.7488732 9.9116549
236 12.00682  -60.585833 -34.807647 -34.754949 -34.527862 -13.364003 -12.675101 -5.0305687 -3.7365108 -3.6347623 -2.0660731 -1.4721888 -1.1648706 -0.89866195 2.0680463 2.6864388 3.2370194 4.2198249 6.6167049 6.8439027 7.67368 8.8117132 8.902726 9.6429515
237 12.064555  -60.575223 -34.843204 -34.788288 -34.548175 -12.998039 -12.503735 -5.1338199 -4.1630463 -3.7989118 -2.3322508 -1.7403158 -1.0562815 -0.88965877 2.2015463 2.6376159 3.4982316 4.3749286 7.0829771 7.3092859 8.0967291 8.6610716 8.8103879 9.7431143
238 12.12229  -60.565633 -34.921901 -34.770772 -34.566425 -12.631642 -12.336536 -5.4231654 -4.5616704 -3.8933585 -2.5516711 -1.9532862 -1.0427268 -0.66879077 2.4638766 2.6817167 3.7443319 4.4797276 7.5400152 7.6999881 8.0340271 8.713213 8.7397461 9.7704291
239 12.180025  -60.558008 -34.983754 -34.756835 -34.580859 -12.3072 -12.193539 -5.7433945 -4.8898803 -4.0101424 -2.714359 -2.1001147 -0.87846853 -0.52114693 2.7846156 2.7925036 3.9231812 4.543202 7.4237977 7.9073854 7.9274548 8.9151418 9.278706 10.051122
240 12.23776  -60.553107 -35.023192 -34.747871 -34.590103 -12.096038 -12.077697 -5.9847445 -5.1068026 -4.1143573 -2.8141806 -2.1841924 -0.69633071 -0.44229158 2.9064252 3.0746377 4.0195155 4.576006 6.8868087 8.0412065 8.217171 9.1264314 9.784093 10.285706
241 12.295495  -60.551417 -35.036733 -34.744779 -34.593284 -12.06128 -11.99382 -6.0746614 -5.1827559 -4.1550762 -2.8478063 -2.2113814 -0.61995074 -0.41825993 2.9544267 3.200058 4.0478984 4.5859967 6.668729 8.1098706 8.3417654 9.166281 9.8743297 10.278444
